line,question,question_type,keywords
629,Do you know about the components of decision tree?,code,['decision tree']
630,Tell me the components of decision tree?,code,['decision tree']
631,About the components of decision tree?,code,['decision tree']
632,What does the components of decision treemean?,code,[]
633,Explain the components of decision tree?,code,['decision tree']
634,Define the components of decision tree?,code,['decision tree']
635,What is another name for leaf node?,code,"['node', 'leaf']"
636,What is another name for leaf node in machine learning?,code,"['learning', 'node', 'leaf']"
637,What is another name for leaf node in data science?,code,"['data', 'node', 'leaf']"
638,What is another name for leaf node in python?,code,"['node', 'leaf']"
639,What is another name for leaf node in R?,code,"['node', 'leaf']"
640,Tell me about another name for leaf node?,code,"['node', 'leaf']"
641,What do you know about another name for leaf node?,code,"['node', 'leaf']"
642,Do you know about another name for leaf node?,code,"['node', 'leaf']"
643,How another name for leaf node works ?,code,"['node', 'leaf']"
644,Tell me another name for leaf node?,code,"['node', 'leaf']"
645,About another name for leaf node?,code,"['node', 'leaf']"
646,how do we choose root node,code,['node']
647,what is the process to choose root node,code,['node']
648,can you tell me what is the process to choose root node,code,['node']
649,tell me what is the process to choose root node,code,['node']
650,can you tell me how do we choose root node,code,['node']
651,tell me how do we choose root nodewhich node should we choose as root node?,code,['node']
652,can you tell me which node should we choose as root node?,code,['node']
653,tell me which node should we choose as root node?,code,['node']
654,which node should choose as root node,code,['node']
655,What are the attribute measures to calculate for root node?,code,['node']
656,What are the attribute measures to calculate for root node in machine learning?,code,"['learning', 'node']"
657,What are the attribute measures to calculate for root node in data science?,code,"['data', 'node']"
658,What are the attribute measures to calculate for root node in python?,code,['node']
659,What are the attribute measures to calculate for root node in R?,code,['node']
660,Tell me about the attribute measures to calculate for root node?,code,['node']
661,What do you know about the attribute measures to calculate for root node?,code,['node']
662,Do you know about the attribute measures to calculate for root node?,code,['node']
663,How the attribute measures to calculate for root node works ?,code,['node']
664,Tell me the attribute measures to calculate for root node?,code,['node']
665,About the attribute measures to calculate for root node?,code,['node']
666,What does the attribute measures to calculate for root nodemean?,code,[]
667,What is predictor?,code,[]
668,What is predictor in machine learning?,code,['learning']
669,What is predictor in data science?,code,['data']
670,What is predictor in python?,code,[]
671,What is predictor in R?,code,[]
672,Tell me about predictor?,code,[]
673,What do you know about predictor?,code,[]
674,Do you know about predictor?,code,[]
675,How predictor works ?,code,[]
676,Tell me about predictor?,code,[]
677,About predictor?,code,[]
678,What does predictor mean?,code,['mean']
679,What is target?,code,[]
680,What is target in machine learning?,code,['learning']
681,What is target in data science?,code,['data']
682,What is target in python?,code,[]
683,What is target in R?,code,[]
684,Tell me about target?,code,[]
685,What do you know about target?,code,[]
686,Do you know about target?,code,[]
687,How target works ?,code,[]
688,Tell me about target?,code,[]
689,About target?,code,[]
690,What does target mean?,code,['mean']
691,How to import decision tree classifier,code,['decision tree']
692,what is the process to import decision tree classifier,code,['decision tree']
693,tell me how to import decision tree classifier,code,['decision tree']
694,can you tell me how to import decision treee classifier?What is stratified sampling?,code,"['sampling', 'stratified sampling']"
695,What is stratified sampling in machine learning?,code,"['sampling', 'learning', 'stratified sampling']"
696,What is stratified sampling in data science?,code,"['data', 'sampling', 'stratified sampling']"
697,What is stratified sampling in python?,code,"['sampling', 'stratified sampling']"
698,What is stratified sampling in R?,code,"['sampling', 'stratified sampling']"
699,Tell me about stratified sampling?,code,"['sampling', 'stratified sampling']"
700,What do you know about stratified sampling?,code,"['sampling', 'stratified sampling']"
701,Do you know about stratified sampling?,code,"['sampling', 'stratified sampling']"
702,How stratified sampling works ?,code,"['sampling', 'stratified sampling']"
703,Tell me stratified sampling?,code,"['sampling', 'stratified sampling']"
704,About stratified sampling?,code,"['sampling', 'stratified sampling']"
705,What does stratified samplingmean?,code,[]
706,What is Simple Random Sample?,code,"['sample', 'random sample', 'simple random sample']"
707,What is Simple Random Sample in machine learning?,code,"['sample', 'simple random sample', 'random sample', 'learning']"
708,What is Simple Random Sample in data science?,code,"['sample', 'random sample', 'simple random sample', 'data']"
709,What is Simple Random Sample in python?,code,"['sample', 'random sample', 'simple random sample']"
710,What is Simple Random Sample in R?,code,"['sample', 'random sample', 'simple random sample']"
711,Tell me about Simple Random Sample?,code,"['sample', 'random sample', 'simple random sample']"
712,What do you know about Simple Random Sample?,code,"['sample', 'random sample', 'simple random sample']"
713,Do you know about Simple Random Sample?,code,"['sample', 'random sample', 'simple random sample']"
714,How Simple Random Sample works ?,code,"['sample', 'random sample', 'simple random sample']"
